Time,Use [kW],HVAC [kW],Lighting [kW],Computers [kW],Kitchen Equipment [kW],Refrigeration [kW],Outdoor Temp [Â°C],Humidity [%],Day Type,Cloud Cover [%],Season
,204.9549111,94.29333797,52.96684571,31.78717387,12.34527969,13.56227382,7.303659439,59.70056556,Weekday,24.89869041,
,218.9919735,88.6868855,63.06582754,36.84263067,22.49482066,7.90180914,10.93777661,39.37390247,Weekday,20.0862915,
,217.6638946,97.74582287,44.82763817,43.78230774,19.9195105,11.38861532,9.710375562,50.76602842,Weekday,46.71202957,
,199.5989754,92.90652377,45.86634833,39.25422802,14.30334439,7.268530896,4.942021536,44.86056835,Weekday,34.55383667,
,233.2813463,104.8785998,57.85843862,46.32754512,18.28801657,5.928746238,9.805240087,41.09482957,Weekday,89.36796257,
,237.0074111,91.35859321,48.36867496,47.09222091,34.05135908,16.13656295,8.032336295,62.2338212,Weekday,29.38802653,
,239.3702234,111.7523113,45.02351166,50.21078498,20.28926695,12.0943486,7.832866999,49.93891382,Weekday,55.67735435,
,232.3062204,98.17114399,53.70881292,44.51410754,26.87386175,9.03829419,9.995699605,46.79642279,Weekday,50.01542045,
,101.7940702,53.37131759,21.31239797,14.39271377,3.046891186,9.670749694,10.1105273,38.74257741,Weekday,18.03779615,
,91.82183742,52.06995038,20.34995531,11.48117311,-0.182004754,8.10276338,7.791457736,35.89189837,Weekday,13.93074519,
,100.7075951,56.5257729,20.17342017,10.79028954,3.126825007,10.09128745,9.755567053,38.64684053,Weekday,86.80258371,
,105.2129461,53.54593871,24.80445008,9.68903238,6.87550723,10.29801773,9.391840452,35.95369719,Weekday,53.12517433,
,97.32520449,44.76425437,21.13481907,16.71546853,5.067046479,9.643616047,7.160423698,30.53968417,Weekday,73.8015042,
,106.2451584,52.24836495,20.49476954,13.61031544,7.987017098,11.90469138,11.48281484,54.87383907,Weekday,33.71390527,
,105.9655224,59.06492543,20.72639803,11.09011751,4.419367931,10.66471345,9.418453139,48.54730361,Weekday,50.83803559,
,84.89379129,42.10965327,20.51670859,11.01567065,4.176220973,7.075537798,7.650611708,51.90314049,Weekday,46.41869157,
,84.25161043,40.79554664,21.14394688,12.63671047,5.522358458,4.153047988,7.718189014,64.24407099,Weekday,12.68619252,
,100.5046463,51.63445561,22.67001189,10.92228067,6.156698311,9.12119979,5.045990684,36.67497035,Weekday,51.28451906,
,89.63551652,46.38602261,15.2529599,14.85739516,4.417745443,8.721393398,8.795552278,54.98403091,Weekday,38.37579349,
,90.26449245,42.86865633,17.04940816,9.989693773,4.704238141,15.65249605,9.184539685,52.99872491,Weekday,43.29741264,
,94.18300838,52.04605082,18.05888314,11.08386494,2.044578722,10.94963076,8.098774274,36.86024702,Weekday,9.039174654,
,109.1050976,60.53774065,22.36896687,11.44671967,4.538467443,10.213203,8.117405747,34.16327264,Weekday,89.53507204,
,91.01210786,44.89578944,18.73332116,15.19456065,3.428497897,8.759938716,9.982059859,52.87763855,Weekday,48.45238006,
,97.87072462,48.05010035,20.71412191,13.67988008,1.701991979,13.7246303,12.73934864,67.37982056,Weekday,99.88440176,
,216.1406022,103.2732382,52.49238807,36.88650572,13.098812,10.38965824,5.947757883,51.25551838,Weekday,38.80911184,
,225.423724,99.5252798,51.27192626,43.73922649,15.56027523,15.32701618,14.20159399,62.83113155,Weekday,67.96084725,
,208.3005927,84.8350554,49.78609416,39.80105053,24.21591254,9.662480109,11.48292996,54.82333286,Weekday,52.1476516,
,228.4922539,101.2547139,52.52022495,43.96000107,18.59804666,12.15926727,9.705459466,40.74274866,Weekday,84.52647728,
,219.5818359,100.3421219,57.67284618,39.03322735,14.25076816,8.282872365,9.459531666,54.81153253,Weekday,9.685993148,
,200.7237171,84.2058548,41.23167027,47.05548737,19.03398132,9.196723312,11.03881459,63.6177429,Weekday,25.0906717,
,216.9029022,88.14660646,58.04164102,43.31706352,17.17558341,10.22200778,9.763834245,46.73154358,Weekday,43.93689352,
,213.1420897,97.9097847,43.58411055,35.63744088,23.53086151,12.47989206,8.387193679,49.26950758,Weekday,67.35680524,
,95.31219715,49.32088207,18.50995144,10.86591768,6.156259505,10.45918646,8.092165665,59.71664917,Weekday,86.44090456,
,86.05551584,44.5363739,18.74835396,12.55783115,3.774650158,6.438306666,5.863265532,54.81645239,Weekday,55.76871072,
,98.00106926,47.56956977,19.88291941,15.36367894,2.71824904,12.46665209,6.012199308,37.27638354,Weekday,93.48525704,
,90.97963528,47.55533008,20.46765014,11.06557381,3.329743598,8.561337646,10.80644117,48.53773047,Weekday,73.09038691,
,107.4205704,58.94106275,22.75406026,13.792865,5.133843818,6.798738589,8.90522541,35.7864081,Weekday,10.92301537,
,103.9983788,56.91379378,26.07488493,10.09914376,0.432009362,10.47854692,8.618867885,53.51838149,Weekday,22.31110662,
,101.0146569,52.62851397,25.03013057,9.251265355,3.935946625,10.16880042,10.19415416,65.360961,Weekday,29.86833461,
,104.4620663,51.61371428,23.36006209,11.93812446,5.842956073,11.70720938,8.687749224,52.16342139,Weekday,39.3822588,
,67.13392565,31.30965995,15.89552537,9.508721617,2.516188513,7.903830203,10.56673093,66.94348775,Weekend,6.661329638,
,62.11591818,33.6019951,14.65222665,5.20619458,0.105868272,8.549633573,5.017964101,44.30955609,Weekend,63.72156026,
,69.15345227,28.50604008,15.72198163,9.844706893,3.569809667,11.510914,5.594522634,42.82200323,Weekend,76.543008,
,57.30953639,24.83961379,11.42357331,10.52675682,1.804757985,8.714834484,5.218928729,55.21467193,Weekend,48.38028026,
,58.45179717,22.25204291,17.27233052,9.639030032,1.791273403,7.497120306,14.11799709,38.28446652,Weekend,59.59068304,
,57.28689314,21.48072516,19.68893533,6.706368516,0.88585735,8.525006774,11.22485559,44.70593903,Weekend,37.55469878,
,60.07998738,24.5802372,16.35251765,8.83252633,2.284720846,8.029985356,10.8214958,51.54920686,Weekend,11.14100092,
,62.39827403,26.8845183,13.19381804,8.556525703,2.046619685,11.7167923,5.654522465,42.73599329,Weekend,52.76338841,
,78.5847713,42.56931878,14.23236045,10.9620499,0.298778436,10.52226374,11.71431139,33.19854083,Weekend,10.45101994,
,67.46199719,29.13192214,14.03676713,10.22265214,2.56211629,11.50853949,9.541055479,58.59859699,Weekend,69.50925381,
,65.46527373,30.17179286,14.85345163,9.211175301,1.878409788,9.350444155,7.882931981,43.73893331,Weekend,15.72074276,
,66.26516823,27.11003792,16.66505241,9.436955563,2.595393866,10.45772847,8.49460209,37.07872299,Weekend,51.80262061,
,62.82090684,26.74818036,17.54006472,9.501148435,1.631370637,7.400142683,13.62063835,56.34079025,Weekend,82.7875964,
,63.52238356,28.93269396,16.80427974,7.266455287,1.755401028,8.763553539,11.56577122,62.15715597,Weekend,57.8829723,
,70.94998611,33.36679905,11.55659173,10.29641638,3.600166574,12.13001237,12.4494085,49.39643947,Weekend,57.80141548,
,61.28135495,28.12523841,15.501888,8.656512447,0.885034733,8.112681352,11.397681,42.36147019,Weekend,29.72749923,
,72.09283825,28.38892649,15.29062096,13.83286589,1.740960014,12.83946489,9.482341048,38.31749591,Weekend,95.13818558,
,71.32281694,28.84947614,20.25960662,7.236702038,0.931340941,14.0456912,9.563892654,40.5310009,Weekend,79.92377808,
,68.0202144,34.37798939,16.88995446,6.370209963,2.110560361,8.27150023,11.82704338,52.47380356,Weekend,18.28687748,
,53.8340706,23.52019884,12.01148114,6.77522578,1.995740453,9.53142439,9.563339612,37.65798149,Weekend,46.25999128,
,65.28622011,33.4589871,14.64830829,8.567019234,1.458757583,7.153147914,9.106649766,52.12388847,Weekend,15.02737043,
,48.98152714,21.30721564,11.180971,6.806617685,1.794950575,7.891772241,4.065777122,33.72362927,Weekend,86.62381727,
,69.80513456,37.40432242,12.77703431,8.452978939,1.916351578,9.254447314,8.084754263,34.12914095,Weekend,25.44681557,
,57.08116714,24.6893763,16.02062621,7.160724167,-0.364300739,9.574741199,10.87729516,67.1416447,Weekend,74.41053143,
,70.17421363,35.30515831,16.20076227,7.788388247,1.114001512,9.765903285,10.14774177,46.56752598,Weekend,74.74062438,
,60.01779672,29.87291277,10.8365275,8.028560684,2.423367715,8.856428053,7.405804306,33.19228865,Weekend,13.10484787,
,62.93627396,28.87932609,14.80868798,8.371011824,0.84841738,10.02883068,11.99338733,56.42899149,Weekend,25.66026108,
,71.91452371,38.18618105,11.45977961,7.567731357,2.768741371,11.93209032,7.32239652,32.69277986,Weekend,43.32851803,
,71.50021748,28.42697361,21.12400252,6.986267483,3.569685711,11.39328816,8.487640791,62.4142059,Weekend,96.13048987,
,70.12504911,31.25155243,14.9018517,11.17649386,1.490811278,11.30433985,10.67697687,68.5770001,Weekend,40.79747952,
,67.63970479,29.4981931,17.07296658,8.206053974,1.356712018,11.50577911,10.32732935,58.07547213,Weekend,31.881146,
,59.9688739,24.93054467,14.69090448,10.22513816,0.520157522,9.60212907,8.935453049,38.7260042,Weekend,34.75300912,
,67.30396774,31.81809526,13.92175422,8.21243003,4.019008355,9.332679876,9.374482384,30.31641224,Weekend,12.82316525,
,60.38604507,25.93804894,15.39780486,7.597025967,0.913474972,10.53969034,11.27465076,58.8047393,Weekend,23.2192296,
,61.20500544,28.81695329,13.9736058,8.833258512,2.362296932,7.218890906,8.835939504,63.40157459,Weekend,86.24424453,
,74.90552841,35.32251649,17.4933504,7.014472874,1.321453904,13.75373474,8.759806131,48.59615531,Weekend,86.50013308,
,60.45462631,20.55063088,14.71466146,12.22309072,2.303780757,10.66246249,9.763101667,56.54794147,Weekend,17.18913322,
,71.6065435,35.92649845,14.91208712,6.202338083,2.600323752,11.9652961,8.85231231,40.4249129,Weekend,83.96263152,
,66.01204805,28.4398833,16.0042044,8.931192715,2.665166117,9.971601519,11.50857318,69.25951607,Weekend,89.18718479,
,66.02675608,33.18879176,12.44516372,8.551482833,0.966502762,10.874815,8.194000087,61.8513781,Weekend,63.49594349,
,56.71072647,18.65398764,18.75502411,9.34285873,2.453870617,7.504985381,8.660604003,39.41319908,Weekend,78.47530083,
,52.89185263,21.92648876,14.38379457,6.641987457,0.786775115,9.152806722,8.316886878,58.76593176,Weekend,5.528362694,
,64.08064547,30.4663357,16.69608545,5.706037294,1.417124463,9.795062562,8.377470289,60.45812343,Weekend,59.13837858,
,74.20982804,33.28480266,18.78734024,8.732025488,3.698987833,9.70667182,12.2614387,30.62488015,Weekend,94.29078484,
,60.42992201,34.10725256,12.29346025,6.932461168,1.035086858,6.061661169,6.715538932,49.93997548,Weekend,0.789655388,
,66.52177944,38.02787622,14.14014116,6.738306132,0.540721973,7.074733958,8.359551563,58.14687769,Weekend,51.25290747,
,58.87720153,23.58916659,14.70960304,10.24732092,1.36690196,8.964209007,9.535098357,31.19995136,Weekend,44.93406235,
,55.20197088,23.48183829,14.1519192,6.583201889,1.881752574,9.103258922,9.78830614,40.87671357,Weekend,86.96139189,
,100.7168826,53.96112748,24.20840955,10.85760883,3.384302361,8.305434366,11.13831334,64.08935583,Weekday,91.69164959,
,101.2161665,49.84430306,19.18517689,12.71405072,6.60924796,12.86338786,8.638777031,46.32980476,Weekday,9.754155633,
,107.2739651,53.02147478,23.23334096,13.78647844,5.753589807,11.47908113,8.625863312,32.03862462,Weekday,37.32418351,
,76.94215811,44.51536816,13.3263664,11.23026401,0.877033953,6.993125586,7.887820826,67.61566987,Weekday,17.25594147,
,81.58695034,42.93967902,23.63556304,7.704769019,1.41080101,5.896138248,6.786898553,52.86039212,Weekday,52.63484679,
,104.1620332,56.94840587,21.98490458,16.14867393,0.145257465,8.934791335,7.283897306,49.00063116,Weekday,57.63519491,
,108.8427003,51.69879711,30.14319475,11.12293104,5.224903215,10.65287422,9.185927351,50.63272042,Weekday,72.63779302,
,94.4193852,51.57671758,19.56907381,9.878443946,3.478100374,9.917049492,11.65719959,54.89708646,Weekday,50.81076004,
,220.9406522,106.2105465,55.27644337,38.47110399,15.42830155,5.554256841,6.703852054,32.89907725,Weekday,98.51457421,
,212.842918,94.15969387,51.14130004,40.87782093,22.13012028,4.533982848,11.04699827,66.28234237,Weekday,60.66959458,
,233.375478,106.1781111,47.07679674,45.97820057,25.08379156,9.058577994,10.68948539,37.34513133,Weekday,36.14116351,
,228.7325692,98.73669291,48.42601798,39.39788832,32.24632044,9.925649533,12.00078931,45.29984962,Weekday,11.01579684,
,213.1961169,88.24947867,46.30049378,41.07179791,25.04235751,12.53198906,8.112155735,65.04761866,Weekday,53.67317172,
,218.0197069,97.8876504,48.41642926,40.59018853,18.67685754,12.44858118,10.42123163,49.90561767,Weekday,96.73351539,
,214.8953065,95.32840391,54.11276847,43.37340731,13.69088473,8.389842073,6.756360233,37.95258093,Weekday,68.25321831,
,223.7377469,103.9685194,50.89683322,42.1001838,17.90785082,8.864359678,12.27062531,63.53575125,Weekday,37.89450362,
,93.3304393,51.65539452,17.23051656,12.57397188,3.393278521,8.47727782,8.952249384,53.27174342,Weekday,40.3875112,
,92.14472359,49.26673634,18.79299426,8.985025941,3.161927224,11.93803983,9.593649968,55.48485759,Weekday,77.06102118,
,92.41713474,45.09265572,22.22340693,12.16152687,4.572929567,8.366615659,10.30857911,30.20717714,Weekday,1.659669912,
,93.55223951,50.10115323,20.33880545,10.48334134,4.432787947,8.196151552,11.35312451,58.89282657,Weekday,93.28824024,
,99.42285935,50.29871394,19.10415715,10.88225974,9.147926864,9.989801656,9.514800073,59.68381433,Weekday,69.97048007,
,98.87050778,54.73297162,21.18281121,12.81180452,2.014701857,8.128218566,6.037055001,55.38723647,Weekday,56.40149833,
,92.13407819,47.38451629,13.34129627,16.2609746,6.053680009,9.093611019,12.43918233,64.80872907,Weekday,85.3641689,
,87.34207134,44.54540063,14.26850672,11.32779747,6.638024468,10.56234205,7.671312945,69.9157694,Weekday,68.69637426,
,98.65152472,50.37593464,19.76134212,11.65865067,8.232855275,8.622742021,8.781742431,55.98677598,Weekday,68.13039002,
,99.04096046,51.9213378,22.56951913,11.75617819,-0.044037303,12.83796264,8.571224103,41.48079574,Weekday,0.746422438,
,98.62432157,51.36258796,20.20234205,11.51148558,4.22517801,11.32272797,9.916715534,51.06110635,Weekday,75.75182891,
,87.01534479,38.19779442,19.99761313,12.71578703,2.094107521,14.01004268,8.890775223,68.17985899,Weekday,35.48752003,
,108.3147065,56.34123663,23.98075363,16.50696624,3.604499439,7.881250583,9.871235536,41.98960475,Weekday,8.682428611,
,105.517183,56.22960658,16.25832057,15.77941122,3.752621507,13.49722308,11.31316474,36.89571998,Weekday,18.49347858,
,99.37377506,50.15405859,22.76567723,8.275805707,9.355626169,8.822607364,8.010970981,62.46181671,Weekday,89.70195411,
,97.2766555,51.57997235,14.98036766,13.30490267,6.673721181,10.73769163,11.98201539,37.54423022,Weekday,9.496918858,
,194.8435254,91.66667851,42.22225902,35.96269484,17.41736906,7.574523994,6.842889131,60.55598572,Weekday,44.577516,
,218.7773589,92.99052151,50.12470306,40.27695307,26.00917349,9.376007786,9.930708124,58.78467385,Weekday,53.90412861,
,220.014404,100.6265703,48.93009453,42.51618779,18.85731979,9.084231637,8.252707449,35.70849628,Weekday,9.664003128,
,246.084952,115.8160648,51.52189009,44.16687742,25.51038679,9.069732902,11.73340353,64.52421662,Weekday,30.15588848,
,206.8704966,95.9172745,55.37311743,39.03766561,6.989123254,9.553315842,10.68333626,54.12114003,Weekday,32.01306864,
,237.6704291,109.1380468,51.37793699,46.6875212,20.45605584,10.0108683,10.86113904,61.10816343,Weekday,85.3442501,
,211.4228958,92.54347179,46.24127403,42.88547208,21.20295244,8.549725446,9.522078585,36.69171513,Weekday,91.60606824,
,239.0465469,110.9926892,59.49769641,39.35913268,23.2394951,5.957533527,9.376882204,46.13343011,Weekday,37.67300356,
,88.69610589,49.43142515,12.61689253,13.3095977,1.083947434,12.25424308,14.47316899,48.08898324,Weekday,85.36092874,
,95.25957383,46.83899454,23.06991689,12.94285845,4.035671083,8.372132861,13.63800513,66.33947503,Weekday,83.24010136,
,97.00891126,46.4244193,22.28776739,11.51647569,5.421534989,11.3587139,8.542082303,45.13877679,Weekday,96.98161674,
,110.3789119,56.18212903,25.10083478,14.15148906,6.648216615,8.296242462,10.06181548,64.79999558,Weekday,97.59556115,
,85.27582403,44.85362118,19.9119183,6.98094074,1.515243947,12.01409986,6.857047794,44.40338523,Weekday,1.425622742,
,104.9590244,46.73510108,23.7342242,15.59069116,4.449294451,14.44971347,10.94242002,53.23822182,Weekday,68.23928342,
,91.14934512,45.73489923,21.41512291,14.09454703,3.34814295,6.556632996,7.809130777,68.15280647,Weekday,67.46762522,
,103.081946,52.20506065,21.37597381,13.84650525,7.308797407,8.345608923,8.575855239,68.64141669,Weekday,61.52878086,
,90.96844675,47.51177637,19.09903235,11.51203784,2.631000772,10.21459941,11.38548395,51.16817187,Weekday,14.1412892,
,108.1258375,58.17748233,21.53584263,10.55421907,5.808154217,12.0501392,12.9539002,68.63503131,Weekday,77.12111099,
,99.40032694,55.143953,19.91191037,11.22320823,2.914403105,10.20685223,6.717491554,48.63366384,Weekday,54.91877362,
,93.47846178,47.6294829,19.12994987,9.236208921,6.45869262,11.02412747,10.29995331,57.44466796,Weekday,94.70292232,
,104.5121631,53.4212741,19.13652484,14.68702078,5.091355344,12.17598801,9.453200179,53.45780076,Weekday,94.56369199,
,100.7704373,55.73226432,20.35241602,9.976623831,3.936553502,10.77257959,11.54030444,51.88894637,Weekday,47.2255944,
,85.05141706,50.89498689,13.92141664,10.54291698,2.84476549,6.847331065,8.787602053,33.14285611,Weekday,96.0709044,
,107.3742011,49.65428151,23.03821985,15.86379732,8.220735172,10.59716728,7.026248959,60.79606032,Weekday,25.55096998,
,208.9719064,104.1461861,49.36175958,33.06529135,12.07791226,10.32075707,12.23385725,41.45028541,Weekday,70.42824843,
,190.2712114,95.43924808,42.52323351,30.48837221,12.77207659,9.048281009,8.788949882,54.17685525,Weekday,10.27166953,
,237.4753447,97.53349005,54.81376499,43.21779337,31.44632241,10.4639739,13.65188302,38.16218409,Weekday,92.62222535,
,207.3699539,92.84964893,49.66284522,38.67441553,16.65335193,9.529692324,8.492474905,50.32301979,Weekday,40.46849446,
,219.926076,113.2902728,48.76464356,40.26978233,10.78668355,6.814693763,5.91491956,45.57419966,Weekday,95.89561266,
,226.2968557,89.27865644,57.48850208,46.16511661,19.10983982,14.25474077,8.8923171,40.70187975,Weekday,97.09372749,
,182.8948783,70.91851628,41.24742517,38.60378691,20.69743561,11.42771433,13.60513352,38.66108342,Weekday,41.09551727,
,228.5671165,111.2642611,40.78691002,40.11430019,27.31746744,9.084177816,11.6785231,41.52931533,Weekday,93.08136031,
,93.68001887,51.18681142,16.656868,15.66961888,4.514242239,5.652478335,8.485845913,60.00356873,Weekday,79.98423975,
,86.12649787,42.71694641,21.89103837,9.528355667,4.372606175,7.617551239,5.264380117,33.13518188,Weekday,59.155887,
,92.69443341,47.98063184,19.04865905,13.58111247,1.862254473,10.22177557,12.56200354,46.8110773,Weekday,11.30639752,
,90.367606,49.48271171,15.63133522,14.67211893,0.368963333,10.21247681,9.9105902,68.61258961,Weekday,68.34580812,
,95.78466633,46.01396631,22.32670411,13.33944855,2.40040865,11.70413872,12.51274086,55.71241787,Weekday,11.0447131,
