Time,Use [kW],Day Type,Season,Outdoor Temp [°C],Humidity [%],Lighting [kW],Computers [kW],HVAC [kW],Employees Present,Cloud Cover [%]
,231.313878,Weekday,Spring,15.8,40.93115706,45.1,52.4,74.7,57,0.12
,28.91339029,Weekday,Spring,16.3,34.75710215,3.3,6.9,13.9,4,0.926663559
,37.60163136,Weekday,Spring,15.2,50.24590119,5.7,8.1,13.9,4,0.08677433
,52.30280491,Weekday,Spring,13.4,34.00455869,7.5,10.8,19.2,7,0.107262516
,37.810962,Weekday,Spring,10.3,53.9734071,7.3,9.8,13.9,5,0.58
,79.20948669,Weekday,Spring,15.1,75.21863838,12.2,17.8,27.1,4,2.768310735
,22.5019125,Weekday,Spring,18.7,54.75158041,2.3,6.2,11.1,6,0.17
,58.51739041,Weekday,Spring,10.2,71.11705567,10.5,17.2,22.5,4,0.594543848
04/01/2023 0:00,46.50004214,Weekend,Spring,14.4,63.96880439,6.6,11.2,22.4,8,0.001812393
04/01/2023 1:00,44.46271758,Weekend,Spring,9.4,41.29661988,6.5,9.1,18,6,77.69708339
04/01/2023 2:00,31.31107584,Weekend,Spring,17,54.94000967,6.1,8.3,13.5,8,0.70772166
04/01/2023 3:00,53.823047,Weekend,Spring,16.9,58.69781624,7,12.7,22.1,4,0.856765947
04/01/2023 4:00,55.96207063,Weekend,Spring,12.9,38.19258394,7.4,11.5,26.8,4,13.02412352
04/01/2023 5:00,24.40815431,Weekend,Spring,15.1,38.25811372,3.7,5.6,8.9,4,0.668386133
04/01/2023 6:00,13.00620801,Weekend,Spring,16.4,60.77117006,2.4,2.7,5.4,7,0.955078096
04/01/2023 7:00,13.00051278,Weekend,Spring,16.2,30,1.4,3.3,5.6,5,0.078889488
04/01/2023 8:00,8.102634789,Weekend,Spring,16,56.1030225,1.5,2.3,2.7,1,0.650565119
04/01/2023 9:00,14.50679499,Weekend,Spring,15.5,53.06000218,1.6,3.1,7,4,0.937239357
04/01/2023 10:00,54.4203302,Weekend,Spring,21.5,65.27288365,8,13.7,18.4,11,0.747433751
04/01/2023 11:00,0,Weekend,Spring,18.6,64.43671708,-0.4,-0.7,-1,2,0.1
04/01/2023 12:00,51.29737517,Weekend,Spring,15.5,47.8418796,7.6,11.7,21.3,9,93.77041518
04/01/2023 13:00,10.1046965,Weekend,Spring,15,35.42836669,1.9,2.8,4.7,7,0.93
04/01/2023 14:00,61.70752987,Weekend,Spring,16.1,54.44276627,7.5,13.4,25.5,6,0.24408001
04/01/2023 15:00,46.90037812,Weekend,Spring,19.7,46.74361273,7.8,10.4,18.7,4,0.016124646
04/01/2023 16:00,45.71892046,Weekend,Spring,17.2,37.37883702,8.4,13.4,21.6,3,0.828028894
04/01/2023 17:00,30.08643714,Weekend,Spring,20.3,48.24346377,4.4,7.8,9.3,3,96.61582825
04/01/2023 18:00,57.41068007,Weekend,Spring,17.4,49.16091223,6.7,16.4,20.9,6,0.372127748
04/01/2023 19:00,5.201675326,Weekend,Spring,15.6,38.44469637,0.6,1.5,2,5,0.644356156
04/01/2023 20:00,46.26893508,Weekend,Spring,12.7,42.51293557,8.4,12.5,20.6,4,24.89869041
04/01/2023 21:00,31.21053422,Weekend,Spring,18.6,58.66065595,4.7,7.8,11.8,2,0.675270676
04/01/2023 22:00,36.11650188,Weekend,Spring,13.1,52.47410454,6.5,9.4,13.6,7,0.914231376
04/01/2023 23:00,30.69470205,Weekend,Spring,20.7,30,5.1,6.5,10.8,3,66.98330292
04/02/2023 0:00,45.30687665,Weekend,Spring,11.1,69.6474383,5.4,11,21.7,4,0.303604959
04/02/2023 1:00,20.70572565,Weekend,Spring,11.1,44.95766335,3.8,5.7,7.6,5,0.553202589
04/02/2023 2:00,57.61614096,Weekend,Spring,15.6,55.01495904,7.2,11.6,24.7,6,0.560450035
04/02/2023 3:00,11.20379891,Weekend,Spring,15.7,65.39410356,1.3,3.1,3.4,3,0.678376369
04/02/2023 4:00,35.6166203,Weekend,Spring,19.2,47.48098216,3.8,10,10.8,6,0.933724768
04/02/2023 5:00,39.01133501,Weekend,Spring,18.5,58.03326727,7.6,11.2,13.7,2,0.581282732
04/02/2023 6:00,33.26660659,Weekend,Spring,16.7,37.74107724,5,8.3,14.8,4,47.1757901
04/02/2023 7:00,10.70240728,Weekend,Spring,16.1,30,1.2,2.2,5.2,2,0.449959576
04/02/2023 8:00,14.70672767,Weekend,Spring,15.5,56.75610523,1.8,3.7,7,4,0.915328945
04/02/2023 9:00,24.30375357,Weekend,Spring,16.6,54.59566796,2.8,5.8,11.2,2,0.3089354
04/02/2023 10:00,8.949193056,Weekend,Spring,15.1,48.1483279,1.8,2.4,3.5,4,33.90751268
04/02/2023 11:00,61.61680994,Weekend,Spring,11.5,40.04998671,11.2,13.6,25.4,4,0.545777153
04/02/2023 12:00,29.01128069,Weekend,Spring,8.4,43.20476763,3.5,6.5,14.3,3,0.777978519
04/02/2023 13:00,44.50044281,Weekend,Spring,15,31.97064559,7.8,9.3,16,6,0.019901435
04/02/2023 14:00,40.50775786,Weekend,Spring,14,36.88383787,6.1,11.6,18.3,4,0.383104167
04/02/2023 15:00,67.418535,Weekend,Spring,8.3,38.92555673,11.1,19,24.4,4,0.55
04/02/2023 16:00,0,Weekend,Spring,19.9,39.80054923,-0.6,-1.4,-1.9,6,0.555449482
04/02/2023 17:00,36.10514712,Weekend,Spring,12.6,46.74956124,5.4,9.2,18,5,0.28515923
04/02/2023 18:00,23.80379312,Weekend,Spring,14.4,71.09252381,3.8,6.2,11,4,0.318749966
04/02/2023 19:00,37.3013055,Weekend,Spring,13.2,47.33771548,5.7,9.2,17.1,2,0.07
04/02/2023 20:00,40.91994268,Weekend,Spring,14.5,32.53621049,7.2,9.4,12.8,4,0.975192411
04/02/2023 21:00,33.5066996,Weekend,Spring,17.8,45.89106004,4.5,6.8,12.5,5,0.399976149
04/02/2023 22:00,49.61556573,Weekend,Spring,15.3,43.48008797,6.1,13.9,15.9,5,25.12513184
04/02/2023 23:00,60.3301611,Weekend,Spring,19.4,56.14100451,9.9,17.3,22.2,5,21.11092457
04/03/2023 0:00,41.51115055,Weekday,Spring,14.6,60.99942357,6.9,11.4,17.9,0,0.537375817
04/03/2023 1:00,10.300515,Weekday,Spring,10.5,59.10649537,1.6,2.5,4.9,5,0.1
04/03/2023 2:00,54.5068125,Weekday,Spring,12.9,53.46649802,8.3,13.5,18.4,5,0.25
04/03/2023 3:00,82.62508976,Weekday,Spring,10.3,47.48436773,13.1,20.8,36.5,2,0.60750035
04/03/2023 4:00,59.012095,Weekday,Spring,14.5,53.00268176,10.2,14.6,27.8,5,0.41
04/03/2023 5:00,63.00274705,Weekday,Spring,13.3,47.9050821,6.4,18.8,30.8,6,6.456912569
04/03/2023 6:00,45.21494545,Weekday,Spring,15.6,47.16044069,6.3,9.4,22.4,1,0.661303088
04/03/2023 7:00,19.60178947,Weekday,Spring,14.2,60.01754515,2,3.9,6.4,4,0.18259875
04/03/2023 8:00,30.2139253,Weekday,Spring,9.6,49.90587122,5.6,6.7,14,4,0.92220561
04/03/2023 9:00,178.998953,Weekday,Spring,15.8,54.53877289,28.9,42.4,69.4,65,27.16821013
04/03/2023 10:00,198.6927094,Weekday,Spring,14.1,38.46800605,39.3,57.2,93.9,66,0.933629444
04/03/2023 11:00,215.190342,Weekday,Spring,14.4,69.41877307,35.4,48.8,102.1,34,0.84
04/03/2023 12:00,205.3393987,Weekday,Spring,13.3,49.69071235,25.6,46.4,62.9,54,0.383816008
04/03/2023 13:00,169.5598654,Weekday,Spring,18.2,52.8641977,25.6,42.6,79.6,43,0.706376439
04/03/2023 14:00,199.4598352,Weekday,Spring,11.2,42.85390573,39.1,40.6,81.4,47,0.600152648
04/03/2023 15:00,235.469443,Weekday,Spring,16.2,44.82536335,31.1,66.3,77.9,66,0.59
04/03/2023 16:00,217.7311671,Weekday,Spring,12.3,67.40727447,36.2,62.1,86.3,39,0.286330342
04/03/2023 17:00,22.30524429,Weekday,Spring,20.8,36.08263249,2.4,4.5,6.7,4,0.470339615
04/03/2023 18:00,62.62693297,Weekday,Spring,18.6,49.8219426,7.5,16.1,25.6,5,0.86047825
04/03/2023 19:00,84.21836685,Weekday,Spring,16.8,50.70929876,11.2,24,38.7,0,0.436267135
04/03/2023 20:00,41.65780103,Weekday,Spring,18.4,39.34185903,7,9.9,12.4,7,88.11032727
04/03/2023 21:00,23.7063065,Weekday,Spring,19.1,55.39089136,3.3,6.2,11.8,3,0.532193967
04/03/2023 22:00,56.42397,Weekday,Spring,11.3,41.7139268,9.8,13.6,22.9,3,0.85
04/03/2023 23:00,53.42173022,Weekday,Spring,16.5,68.80486629,8.7,12.6,21.5,0,0.813866102
04/04/2023 0:00,34.40979199,Weekday,Spring,13.9,53.85098628,3.8,8.1,11.5,4,0.569301986
04/04/2023 1:00,54.80160643,Weekday,Spring,19.3,49.72293997,5.8,11.1,26.3,8,0.0586287
04/04/2023 2:00,38.00741,Weekday,Spring,11.5,30,5.3,11.1,15.4,0,0.39
04/04/2023 3:00,70.02258531,Weekday,Spring,16.7,32.65748876,7.5,17.9,33.8,4,0.645294597
04/04/2023 4:00,50.1242985,Weekday,Spring,12.6,63.53131596,8.3,14.8,20.9,6,0.97
04/04/2023 5:00,16.01946133,Weekday,Spring,20,46.18290506,1.7,4.4,7.5,4,67.02726856
04/04/2023 6:00,23.70594837,Weekday,Spring,14.6,47.58763154,3.5,6.5,10.6,6,0.501972138
04/04/2023 7:00,49.22264716,Weekday,Spring,16.3,47.04623498,6.5,14.3,20,4,0.920616084
04/04/2023 8:00,36.91459684,Weekday,Spring,17,48.02155655,5.8,8.3,17.7,5,0.791156552
04/04/2023 9:00,183.2670396,Weekday,Spring,11.8,66.45382975,20.3,47.4,61.6,40,0.731873253
04/04/2023 10:00,198.0675793,Weekday,Spring,15.8,43.21205693,23.9,49.3,83.1,48,0.68261914
04/04/2023 11:00,192.3798093,Weekday,Spring,19.3,33.2250841,36.3,41.9,63.8,77,50.95745495
04/04/2023 12:00,173.7677136,Weekday,Spring,16.4,73.74401109,21.5,50.8,59.4,62,0.779661242
04/04/2023 13:00,180.3101435,Weekday,Spring,11.3,53.23930506,30,53.2,86.1,65,0.112518494
04/04/2023 14:00,194.9341075,Weekday,Spring,13.1,47.26684617,32.4,56.6,90.3,34,0.35
04/04/2023 15:00,211.0431299,Weekday,Spring,20.3,68.33971435,27.5,60.2,84.6,67,0.40881389
04/04/2023 16:00,181.6183317,Weekday,Spring,18.3,64.28548768,34.7,39.8,65.6,44,60.33274815
04/04/2023 17:00,14.8068561,Weekday,Spring,17.8,33.25920484,2.5,3.9,5.4,6,0.926500104
04/04/2023 18:00,74.7349996,Weekday,Spring,12.7,59.0085484,12,18.2,34.7,4,0.937070857
04/04/2023 19:00,24.70152192,Weekday,Spring,14.9,55.79215096,4.8,5.1,8.3,5,0.123232576
04/04/2023 20:00,37.9057682,Weekday,Spring,13.6,40.0802149,5.7,9.4,13.2,4,0.304390286
04/04/2023 21:00,75.902277,Weekday,Spring,12.3,30,8.6,20.6,34.9,2,0.06
04/04/2023 22:00,80.60495238,Weekday,Spring,17.7,48.33190104,13.1,18.4,37.6,9,0.122887789
04/04/2023 23:00,52.11793759,Weekday,Spring,13.1,44.75081276,5.4,12.2,15.8,2,0.688583206
04/05/2023 0:00,44.30838813,Weekday,Spring,12.1,53.46276983,8.5,10.7,13.5,7,0.378696686
04/05/2023 1:00,36.0036,Weekday,Spring,18.3,41.92864167,4.8,8.7,11.9,5,0.2
04/05/2023 2:00,65.70104916,Weekday,Spring,20.5,46.52816685,11.9,19.4,24.3,8,0.031937792
04/05/2023 3:00,75.60756816,Weekday,Spring,15.2,68.8465179,12.9,21.5,24.6,5,0.200215997
04/05/2023 4:00,17.60819794,Weekday,Spring,10.9,46.80275802,3.2,4.2,8,3,0.931583656
04/05/2023 5:00,18.60618974,Weekday,Spring,15,64.26126514,3.2,5.2,6.7,6,0.665563911
04/05/2023 6:00,50.1112725,Weekday,Spring,11.7,36.1282604,9.2,11.2,21.1,6,0.45
04/05/2023 7:00,59.01060689,Weekday,Spring,13.7,65.06744235,11.4,17.6,28.7,2,0.359555758
04/05/2023 8:00,82.01580555,Weekday,Spring,15.2,48.82655767,14.5,22.3,35.3,6,0.385501195
04/05/2023 9:00,217.1288385,Weekday,Spring,17.5,31.95714464,39.3,54.7,106.9,60,0.265669756
04/05/2023 10:00,168.1464891,Weekday,Spring,15.6,59.81513713,32.3,34,75.3,44,19.77764625
04/05/2023 11:00,174.7639612,Weekday,Spring,12.8,48.11712033,18.8,38.5,73.2,55,0.73224025
04/05/2023 12:00,188.7386722,Weekday,Spring,19.6,47.15297186,36,38.6,57.3,63,0.409880684
04/05/2023 13:00,173.4838089,Weekday,Spring,17,34.04991852,32.5,45.8,57.9,53,0.966653671
04/05/2023 14:00,172.9925417,Weekday,Spring,19.8,44.45454803,20.3,49.1,64.7,57,8.038789569
04/05/2023 15:00,185.0064687,Weekday,Spring,15.1,61.44755239,28.9,48.8,73.8,38,0.069931606
04/05/2023 16:00,221.680721,Weekday,Spring,16.4,45.23558047,35.6,64.7,74,50,17.11302132
04/05/2023 17:00,52.00021169,Weekday,Spring,11.2,36.46002037,5.7,11.2,18.7,7,0.008142037
04/05/2023 18:00,57.3100275,Weekday,Spring,17.5,44.2371369,10,16.5,27.9,7,0.35
04/05/2023 19:00,20.308278,Weekday,Spring,11.9,57.80707215,2.2,5.3,7.1,3,0.815566983
04/05/2023 20:00,65.30548277,Weekday,Spring,13.4,50.98485069,8.1,18.9,22.1,6,0.167925534
04/05/2023 21:00,58.41081379,Weekday,Spring,13.7,59.56155642,10.1,17.1,26.4,3,0.370335384
04/05/2023 22:00,57.1094215,Weekday,Spring,15.9,65.41650675,11.3,12.2,26.1,4,0.33
04/05/2023 23:00,43.51541121,Weekday,Spring,12,41.69829818,4.7,9.3,19.6,1,0.708561569
04/06/2023 0:00,39.800597,Weekday,Spring,22.4,49.93755153,4.1,10.9,17.1,1,0.03
04/06/2023 1:00,45.421565,Weekday,Spring,11.5,44.45830458,5,12.7,20.4,4,0.95
04/06/2023 2:00,38.81132371,Weekday,Spring,9,44.56842853,5.5,8.3,18.5,6,0.583696583
04/06/2023 3:00,60.91969004,Weekday,Spring,14.7,40.8821657,11.5,17.1,18.3,6,0.646635126
04/06/2023 4:00,43.00468696,Weekday,Spring,16.1,53.48703269,7.3,11.3,15.2,6,0.217998304
04/06/2023 5:00,32.90075218,Weekday,Spring,19.1,40.69302398,4.9,6.8,15.2,5,0.045725509
04/06/2023 6:00,34.213509,Weekday,Spring,18.1,44.25348512,5.3,10.1,13.9,5,0.79
04/06/2023 7:00,60.7209732,Weekday,Spring,17.7,32.64587024,8.4,18.2,27.8,4,0.691044545
04/06/2023 8:00,5.809175391,Weekday,Spring,17.3,60.737233,0.9,1.5,2.5,6,38.30715476
04/06/2023 9:00,198.3188385,Weekday,Spring,17.2,45.81931498,33.8,41.4,78.6,59,0.19
04/06/2023 10:00,171.016614,Weekday,Spring,15.3,53.42360142,18.3,34.7,82,42,0.19431538
04/06/2023 11:00,198.671496,Weekday,Spring,11.6,63.35807346,38.6,56.4,85.7,56,0.72
04/06/2023 12:00,193.5884295,Weekday,Spring,11.7,61.86778958,22.5,52.7,62.5,59,0.914000037
04/06/2023 13:00,195.5212916,Weekday,Spring,14.1,46.05280446,25.8,51.6,95,50,0.217816519
04/06/2023 14:00,217.2234194,Weekday,Spring,14.7,44.76122822,31.7,55.8,108.5,46,0.215648302
04/06/2023 15:00,171.1268322,Weekday,Spring,18.4,48.87804542,17.5,34.8,72.4,53,0.313643971
04/06/2023 16:00,204.3483088,Weekday,Spring,15.5,41.39277558,32.3,46.3,82.6,38,0.472920117
04/06/2023 17:00,52.201827,Weekday,Spring,13.8,59.11610858,7.2,10.8,16,6,0.07
04/06/2023 18:00,55.10883983,Weekday,Spring,22.6,48.66530797,7,14.6,25.1,5,0.320865045
04/06/2023 19:00,87.01032633,Weekday,Spring,17.3,42.34222229,10.9,23,36.1,5,99.16348203
04/06/2023 20:00,12.03549367,Weekday,Spring,12.9,56.55437514,2.3,2.4,5.6,5,22.77204609
04/06/2023 21:00,59.98890232,Weekday,Spring,13.8,53.71283504,8.5,17.2,21.4,3,68.5828386
04/06/2023 22:00,89.50728178,Weekday,Spring,7.6,35.83848352,10.6,25.5,36.1,4,83.98793438
04/06/2023 23:00,44.80940652,Weekday,Spring,20.6,54.54368192,4.5,10.8,14.2,5,0.419933838
04/07/2023 0:00,44.109261,Weekday,Spring,18.2,71.13458456,7.7,9.1,17.3,7,0.42
04/07/2023 1:00,81.10166192,Weekday,Spring,17.8,51.40966908,12.4,23.1,39.8,4,0.040984441
04/07/2023 2:00,70.92439861,Weekday,Spring,13.5,57.19305671,11.6,21,28.1,2,0.688254028
04/07/2023 3:00,70.50564,Weekday,Spring,20.1,64.30347455,12.6,20.1,34.6,4,0.16
04/07/2023 4:00,47.01903003,Weekday,Spring,15.8,60.06950854,4.7,9.5,22.6,6,0.809788377
04/07/2023 5:00,66.60257816,Weekday,Spring,9.3,34.06804951,11.6,18.3,27.2,8,0.077422263
04/07/2023 6:00,35.91009129,Weekday,Spring,14.5,30.73345137,4,8.9,12.1,5,0.562188811
04/07/2023 7:00,25.60642161,Weekday,Spring,13.1,57.53209702,3.5,6,12,0,0.50168813
04/07/2023 8:00,24.4605238,Weekday,Spring,13.2,61.11055959,4.6,5.4,7.6,3,81.7467067
04/07/2023 9:00,193.1871983,Weekday,Spring,9.7,37.06401636,26.9,54.8,61.1,45,0.903140976
04/07/2023 10:00,211.9436956,Weekday,Spring,15.9,59.52547016,27.1,45.7,76.4,44,53.71798105
04/07/2023 11:00,196.9300531,Weekday,Spring,11.2,42.35087599,38,46.6,86.3,45,0.305262429
04/07/2023 12:00,179.3352228,Weekday,Spring,18.4,46.73074369,19,39.8,77,52,0.392892296
04/07/2023 13:00,221.7870809,Weekday,Spring,11.9,44.26915862,30.2,57.4,107.4,56,0.785574056
04/07/2023 14:00,177.5835754,Weekday,Spring,12.1,67.72785467,31.2,53,61.4,39,0.941694832
04/07/2023 15:00,179.8086285,Weekday,Spring,11.5,37.52463558,33.3,47.9,89.4,59,0.095978922
04/07/2023 16:00,187.09163,Weekday,Spring,17.9,43.0438706,35,39.4,61.8,49,0.98
04/07/2023 17:00,49.77254298,Weekday,Spring,15,55.26047838,7.5,10.1,20.9,7,56.71665194
04/07/2023 18:00,48.02216621,Weekday,Spring,14.7,41.61974476,7.1,13.1,20.2,2,26.25173887
04/07/2023 19:00,35.00886068,Weekday,Spring,14.6,66.61968874,5.4,7.5,12,5,0.506324406
04/07/2023 20:00,47.70922262,Weekday,Spring,18,50.54948301,6.7,13.8,14.8,2,0.386692538
04/07/2023 21:00,38.409792,Weekday,Spring,19.5,59.59324254,5.9,9.2,16.2,5,0.51
04/07/2023 22:00,43.90393492,Weekday,Spring,14.1,52.45726272,5.7,8.8,13.2,9,0.179267266
04/07/2023 23:00,75.04911515,Weekday,Spring,10.2,52.52580159,9,17.8,27,8,99.27594833
04/08/2023 0:00,15.90632967,Weekend,Spring,16.9,60.68346282,3.1,3.9,7.8,6,0.796185372
04/08/2023 1:00,6.100568236,Weekend,Spring,16.5,56.22922099,0.8,1.6,2.5,2,0.186306918
04/08/2023 2:00,17.40058504,Weekend,Spring,11.7,63.1796967,3.1,3.8,6.2,1,0.067246418
04/08/2023 3:00,31.40978222,Weekend,Spring,6.9,47.08584201,3.2,8.4,12.2,6,0.623071033
04/08/2023 4:00,75.01575,Weekend,Spring,12.4,53.23541258,9.6,19.2,23.6,4,0.42
04/08/2023 5:00,1.700448081,Weekend,Spring,20.9,31.43037151,0.3,0.5,0.6,4,0.52715459
04/08/2023 6:00,41.01618949,Weekend,Spring,10.9,38.39337748,6.5,11.4,13.5,3,30.50443029
04/08/2023 7:00,51.01115837,Weekend,Spring,15.6,41.37401434,9.6,10.7,21.4,4,0.437583062
04/08/2023 8:00,52.81839866,Weekend,Spring,19.2,41.61005546,8.1,13.4,26.2,5,0.696918793
04/08/2023 9:00,21.40388854,Weekend,Spring,11.7,53.5023379,2.3,6.4,7.9,5,0.36341477
04/08/2023 10:00,25.00288964,Weekend,Spring,14.5,38.23855565,2.9,6.9,7.8,0,49.41718321
04/08/2023 11:00,21.00429079,Weekend,Spring,15.4,51.0371034,3.2,4.4,9.2,3,0.408646326
04/08/2023 12:00,47.41798793,Weekend,Spring,17.7,50.3513905,5,9.7,14.3,5,0.758984191
04/08/2023 13:00,32.51314494,Weekend,Spring,12.7,50.03346722,6,9.2,15,2,0.808919288
04/08/2023 14:00,51.82021967,Weekend,Spring,10.6,51.59643825,9.4,12.5,23.5,3,0.780682075
04/08/2023 15:00,25.60099807,Weekend,Spring,18.7,51.16528015,2.9,6.3,11.9,1,0.077974424
04/08/2023 16:00,18.80619125,Weekend,Spring,14.9,69.49849501,3,4.5,8.8,4,0.658643941
04/08/2023 17:00,0,Weekend,Spring,11.1,51.04993959,-0.1,-0.2,-0.4,6,98.2223578
04/08/2023 18:00,72.70394938,Weekend,Spring,17.2,48.7635427,14.4,17.6,31.3,4,0.108648779
04/08/2023 19:00,2.300094789,Weekend,Spring,16.6,34.43621904,0.3,0.5,0.8,6,0.08242482
04/08/2023 20:00,0.900042446,Weekend,Spring,20.5,36.12825738,0.1,0.3,0.3,7,0.094324097
04/08/2023 21:00,0,Weekend,Spring,11.3,63.39362942,-2.6,-3.5,-4.5,6,0.415338457
04/08/2023 22:00,36.31521118,Weekend,Spring,12.9,58.84882491,4.2,9.8,12.8,4,0.838081351
04/08/2023 23:00,18.00567084,Weekend,Spring,16.1,59.34422439,2.7,4.2,5.6,3,0.630093849
04/09/2023 0:00,66.1209126,Weekend,Spring,19.4,64.17799166,10.7,18.4,30.7,5,0.632756529
04/09/2023 1:00,11.30352897,Weekend,Spring,19.6,54.67281572,1.5,3.4,4.4,2,0.624596312
04/09/2023 2:00,28.20223594,Weekend,Spring,17.9,68.01169525,3.6,8.3,13.1,5,0.158577557
04/09/2023 3:00,5.030359083,Weekend,Spring,12.9,39.57426659,0.9,1.4,2.3,8,12.14363312
04/09/2023 4:00,45.70297997,Weekend,Spring,12.9,33.56749931,7.2,12,15.2,8,0.130414356
04/09/2023 5:00,0,Weekend,Spring,15.9,48.82061633,-1.9,-3,-4.6,3,0.432012643
04/09/2023 6:00,14.90479809,Weekend,Spring,8.7,53.2038969,2.4,3.7,6.2,4,0.644039273
04/09/2023 7:00,0,Weekend,Spring,19.9,54.14701991,-0.7,-0.9,-1.8,4,0.693731243
04/09/2023 8:00,29.81319521,Weekend,Spring,17.1,61.35345635,3.5,8.8,13.1,1,0.885584789
04/09/2023 9:00,4.201949938,Weekend,Spring,20.4,50.13989106,0.7,1,1.6,7,0.928541763
04/09/2023 10:00,20.9055591,Weekend,Spring,12,57.90339392,4,5.3,9.1,6,0.531971017
04/09/2023 11:00,22.61940576,Weekend,Spring,12.4,48.85470756,4.2,6.7,10.3,4,19.5897998
04/09/2023 12:00,23.60692018,Weekend,Spring,19.8,41.53677279,4.5,6,7.2,8,0.586455529
04/09/2023 13:00,5.026506005,Weekend,Spring,14.2,53.40819094,0.9,1,2.1,5,10.60240203
04/09/2023 14:00,20.50712404,Weekend,Spring,17.2,56.61391777,3,6,8.5,2,0.695028383
04/09/2023 15:00,0,Weekend,Spring,8.6,50.04913986,-0.3,-0.6,-0.6,7,0.023139766
04/09/2023 16:00,16.80162759,Weekend,Spring,13.6,49.61366231,3.1,4.1,6,2,0.193760269
04/09/2023 17:00,18.50837839,Weekend,Spring,14.7,44.7826949,2.3,5.4,8.5,3,0.905772096
04/09/2023 18:00,28.91254018,Weekend,Spring,16.7,40.85669306,5.7,7.8,9.4,7,0.867832497
04/09/2023 19:00,21.7103075,Weekend,Spring,16,56.82530743,3.8,6.3,8.3,3,0.95
04/09/2023 20:00,23.007935,Weekend,Spring,15.8,41.39331586,4.5,5.9,10.6,6,0.69
04/09/2023 21:00,39.80582698,Weekend,Spring,16,40.27584055,7.6,11.5,17.8,7,0.292812855
04/09/2023 22:00,24.60843824,Weekend,Spring,15.9,51.81297257,4.5,5.2,9.7,3,0.686035673
04/09/2023 23:00,5.302443816,Weekend,Spring,13.1,40.44754264,0.7,1.3,2.1,2,0.922194839
04/10/2023 0:00,44.7041507,Weekday,Spring,13.6,49.60654223,4.8,13,19.4,3,0.185713642
04/10/2023 1:00,64.69021179,Weekday,Spring,18.5,64.31334413,8.8,17.9,19.4,4,2.792934726
04/10/2023 2:00,67.902037,Weekday,Spring,14.8,50.28459771,9.7,15.2,26.2,6,0.06
04/10/2023 3:00,45.12082582,Weekday,Spring,12.8,36.00053799,7.8,10.5,20.1,1,0.923539872
04/10/2023 4:00,93.7453835,Weekday,Spring,18.1,49.95246553,14.9,23.3,33.2,3,0.968698059
04/10/2023 5:00,33.10940009,Weekday,Spring,13.8,33.39526965,4,8.9,14.5,7,0.567981355
04/10/2023 6:00,49.81494,Weekday,Spring,17.4,30,8.4,13.6,24.1,2,0.6
04/10/2023 7:00,17.70698966,Weekday,Spring,12.9,38.37643746,1.8,4.9,6,2,95.50173536
04/10/2023 8:00,25.60488176,Weekday,Spring,10.1,64.51449572,4.7,6,11.6,3,0.381387663
04/10/2023 9:00,234.716127,Weekday,Spring,13.9,42.63201186,24.7,51.3,89.5,62,0.99
04/10/2023 10:00,204.516443,Weekday,Spring,12.5,67.55266084,36.8,45.1,84.7,68,0.160811928
04/10/2023 11:00,216.9515756,Weekday,Spring,14.2,59.10397626,34.1,47.3,84.6,47,0.475570077
04/10/2023 12:00,198.147544,Weekday,Spring,14,66.86863789,38.1,50.6,69.7,53,0.48
04/10/2023 13:00,202.6309638,Weekday,Spring,15.9,30,39.2,47.5,81.9,66,0.305664073
04/10/2023 14:00,233.9705009,Weekday,Spring,14.4,58.47548443,26.3,51.7,109.8,64,0.602829779
04/10/2023 15:00,220.8685771,Weekday,Spring,15.1,47.35360524,29.2,50,67.8,50,0.62116895
04/10/2023 16:00,150.0012687,Weekday,Spring,10,58.65883351,18.5,42.2,58.7,43,0.016915734
04/10/2023 17:00,86.50056753,Weekday,Spring,20.3,47.18986563,11.9,22.8,35,6,0.013122126
04/10/2023 18:00,50.00612949,Weekday,Spring,19.8,50.2344914,6.4,12.6,16.9,1,0.24517954
04/10/2023 19:00,57.32084011,Weekday,Spring,17.2,48.72528801,9.8,16.1,21.1,5,0.727403421
04/10/2023 20:00,73.00543001,Weekday,Spring,16.4,51.18423816,8.8,20.4,27.1,4,0.148767326
04/10/2023 21:00,9.003073238,Weekday,Spring,15.4,63.43725857,1.2,2.5,3.6,8,0.682941695
04/10/2023 22:00,52.81395122,Weekday,Spring,9.8,54.0855366,5.4,11.6,20.8,7,0.528455182
04/10/2023 23:00,68.80083304,Weekday,Spring,21.2,48.39806115,13.1,19.8,24.5,3,0.02421631
04/11/2023 0:00,41.00935206,Weekday,Spring,11.9,39.45257002,4.6,8.5,19,8,0.456198082
04/11/2023 1:00,38.600193,Weekday,Spring,13.4,45.10523921,4.4,10.8,12,0,0.01
04/11/2023 2:00,56.01008,Weekday,Spring,17.1,39.36656284,10.2,11.9,17,2,0.36
04/11/2023 3:00,63.21548219,Weekday,Spring,21.1,42.13378314,7.8,17.1,26.7,3,0.489942591
04/11/2023 4:00,49.011515,Weekday,Spring,17.2,59.1140657,8.2,11.6,16.6,4,0.47
04/11/2023 5:00,29.76748367,Weekday,Spring,15.5,54.28308459,4.4,8.3,12.5,3,96.30166693
04/11/2023 6:00,79.2282364,Weekday,Spring,13.9,67.86972892,10.5,22,34.4,2,63.23532297
