Time,Use [kW],Day Type,Season,Outdoor Temp [°C],Humidity [%],Lighting [kW],Computers [kW],HVAC [kW],Employees Present
21/03/2023 20:00,39.1,Weekday,Spring,12.2,63.65294575,6,10.6,17.2,5
21/03/2023 21:00,39.6,Weekday,Spring,12,47.59780573,6.9,11,13.3,6
21/03/2023 22:00,32.1,Weekday,Spring,18.6,45.79487109,5.3,6.8,14.5,6
21/03/2023 23:00,35.3,Weekday,Spring,15.9,30,4.8,8.4,16.8,6
22/03/2023 0:00,45.4,Weekday,Spring,8.8,63.76661564,9.1,9.7,20.7,7
22/03/2023 1:00,48.4,Weekday,Spring,18.2,52.16144333,7.6,10.8,15.5,2
22/03/2023 2:00,64.1,Weekday,Spring,15.1,50.89610125,9.1,18.3,19.4,5
22/03/2023 3:00,49.8,Weekday,Spring,17.8,34.23669514,5.4,10.3,18.7,3
22/03/2023 4:00,42,Weekday,Spring,11,56.1673714,7.5,10.8,13.6,5
22/03/2023 5:00,61.2,Weekday,Spring,15.6,51.27194276,11.2,17.9,19.8,6
22/03/2023 6:00,52.2,Weekday,Spring,14.7,49.33839329,8.6,14,24.6,2
22/03/2023 7:00,72.7,Weekday,Spring,16.6,46.13031225,7.8,21.6,31.8,4
22/03/2023 8:00,64.8,Weekday,Spring,14.7,30,11.1,17.2,25.2,5
22/03/2023 9:00,154.3,Weekday,Spring,11.2,46.38454156,22.9,46.3,57.1,46
22/03/2023 10:00,201.5,Weekday,Spring,14.1,39.25439675,23.1,60.4,67.7,59
22/03/2023 11:00,217.4,Weekday,Spring,15.7,57.56637375,23.1,51.3,100.2,65
22/03/2023 12:00,197.3,Weekday,Spring,8.8,48.16125878,26.9,44,79.5,50
22/03/2023 13:00,209.1,Weekday,Spring,10.1,42.71338723,35.5,54.1,102.9,61
22/03/2023 14:00,177,Weekday,Spring,14,58.41296391,28.2,48.2,53.4,39
22/03/2023 15:00,210,Weekday,Spring,17.4,39.29781397,26,59.7,79.2,39
22/03/2023 16:00,227.5,Weekday,Spring,13.8,59.9629183,30.8,46,71.5,48
22/03/2023 17:00,31.1,Weekday,Spring,9.1,59.16440316,5.7,8.8,14.7,5
22/03/2023 18:00,55.9,Weekday,Spring,14.2,43.1140477,10.3,14.1,21.7,3
22/03/2023 19:00,33.2,Weekday,Spring,14.5,52.80106284,6.1,7.1,13.8,7
22/03/2023 20:00,53.9,Weekday,Spring,12.8,37.05783532,8.6,13.4,23.7,6
22/03/2023 21:00,17.2,Weekday,Spring,14.5,62.24646043,2.4,4.1,6.2,3
22/03/2023 22:00,38.9,Weekday,Spring,14.2,61.25395571,7.1,7.8,16.3,6
22/03/2023 23:00,65.6,Weekday,Spring,14.2,49.88095573,11.6,19.2,28.5,0
23/03/2023 0:00,40.7,Weekday,Spring,15.6,47.49766104,5.7,9.5,14,5
23/03/2023 1:00,49.3,Weekday,Spring,12.5,57.59347512,7.4,13.2,23.5,3
23/03/2023 2:00,72.9,Weekday,Spring,9.8,30.45162764,12.4,16.3,30.7,4
23/03/2023 3:00,56.2,Weekday,Spring,7.8,47.61498686,10.6,14.9,18.2,3
23/03/2023 4:00,62.8,Weekday,Spring,17.2,47.78639683,10.1,14.8,22.3,5
23/03/2023 5:00,25.9,Weekday,Spring,11.6,43.99616738,3,5.5,10.5,4
23/03/2023 6:00,45.6,Weekday,Spring,16,62.08733476,8.4,11.1,16.5,6
23/03/2023 7:00,42.6,Weekday,Spring,17.6,49.60173464,4.6,12.4,18.5,5
23/03/2023 8:00,54.7,Weekday,Spring,13.6,45.86383873,6.1,15.3,21.2,3
23/03/2023 9:00,201.4,Weekday,Spring,19,30,29.7,42.4,83.9,64
23/03/2023 10:00,198.2,Weekday,Spring,18.8,53.97418112,37.8,48.5,75.9,38
23/03/2023 11:00,207,Weekday,Spring,18.9,46.6561947,27.4,42.4,88.1,43
23/03/2023 12:00,229,Weekday,Spring,20.1,48.45702057,44.2,56,85.9,35
23/03/2023 13:00,181.5,Weekday,Spring,19.4,54.64444718,22.9,43.2,71.8,56
23/03/2023 14:00,199.6,Weekday,Spring,18.1,37.57985845,36.2,49.6,64,48
23/03/2023 15:00,185.5,Weekday,Spring,8.7,47.86619422,27.4,54.1,89,58
23/03/2023 16:00,249.6,Weekday,Spring,14.5,46.72458753,34.3,56.9,96.6,53
23/03/2023 17:00,7.4,Weekday,Spring,17.1,53.30821497,1,2.1,2.7,4
23/03/2023 18:00,27.1,Weekday,Spring,14.7,41.20902447,5.1,7.8,9.8,4
23/03/2023 19:00,27.7,Weekday,Spring,12.1,45.16429319,3,6.9,11.9,4
23/03/2023 20:00,70.1,Weekday,Spring,17.1,62.50567674,10.3,16.1,31.5,4
23/03/2023 21:00,83.1,Weekday,Spring,21.4,40.91022987,14.3,21,37.2,3
23/03/2023 22:00,57.2,Weekday,Spring,15.5,60.96135509,9.1,15.2,24.1,2
23/03/2023 23:00,53.8,Weekday,Spring,13.5,60.90175716,6.5,14.4,21.9,7
24/03/2023 0:00,49.3,Weekday,Spring,18.5,80,7.8,13.6,22.9,7
24/03/2023 1:00,48.6,Weekday,Spring,15.1,56.99904635,5.5,14.1,16.6,1
24/03/2023 2:00,73,Weekday,Spring,17.7,52.39344547,11.3,16.7,28.6,8
24/03/2023 3:00,30.4,Weekday,Spring,9.3,61.38406471,4.5,7.6,10.4,7
24/03/2023 4:00,64.8,Weekday,Spring,13.4,46.14320931,12.4,14.9,23.9,5
24/03/2023 5:00,14.3,Weekday,Spring,14.3,53.25902756,2.5,3.6,5.3,5
24/03/2023 6:00,69.2,Weekday,Spring,10.5,41.9777172,8,15.1,27.8,7
24/03/2023 7:00,29.6,Weekday,Spring,12.1,70.65966611,4.1,7.9,14,7
24/03/2023 8:00,33.5,Weekday,Spring,14.6,39.50728675,5.6,7.2,12.7,5
24/03/2023 9:00,228.8,Weekday,Spring,15.5,55.8230048,42.2,59.1,109.3,52
24/03/2023 10:00,166.9,Weekday,Spring,15.8,52.75904305,19.4,41.7,75.9,53
24/03/2023 11:00,219.9,Weekday,Spring,17.3,39.85113671,41.7,58.8,109.5,59
24/03/2023 12:00,194.7,Weekday,Spring,19.3,40.56752045,31.9,51,94.4,49
24/03/2023 13:00,220,Weekday,Spring,17,38.90866753,35.2,55.9,74.4,46
24/03/2023 14:00,206.1,Weekday,Spring,10,42.44320564,38.2,46.9,86.6,53
24/03/2023 15:00,192.1,Weekday,Spring,14.6,50.08006481,28.9,54.3,77.5,35
24/03/2023 16:00,182.8,Weekday,Spring,12.1,53.36142914,26,45.3,59.3,58
24/03/2023 17:00,17.1,Weekday,Spring,12.5,52.47412535,2.4,3.8,5.6,2
24/03/2023 18:00,29.4,Weekday,Spring,15.7,52.51712068,5.3,6.9,10.8,1
24/03/2023 19:00,32.8,Weekday,Spring,15,60.03459352,3.4,8.3,16.4,5
24/03/2023 20:00,28.1,Weekday,Spring,17.7,51.74223163,3.2,6.7,10.4,4
24/03/2023 21:00,64.7,Weekday,Spring,13.1,57.5033107,10.6,16.8,28.5,4
24/03/2023 22:00,70.4,Weekday,Spring,17.4,55.91096931,7,16,24.8,6
24/03/2023 23:00,54.9,Weekday,Spring,13.6,55.91684911,7.3,14.3,25.3,9
25/03/2023 0:00,39,Weekend,Spring,12.4,56.92172899,6.7,8,17.1,3
25/03/2023 1:00,35,Weekend,Spring,17.5,52.03541504,5.9,10.5,14,3
25/03/2023 2:00,45.2,Weekend,Spring,21,37.01439621,8.6,9.4,18.3,7
25/03/2023 3:00,26.9,Weekend,Spring,15.2,58.80557993,4.5,6.8,8.4,6
25/03/2023 4:00,44.2,Weekend,Spring,12.2,66.02198322,8.5,10.1,17,5
25/03/2023 5:00,37.1,Weekend,Spring,16.8,39.11551259,4.6,8.2,17.5,4
25/03/2023 6:00,37.9,Weekend,Spring,14.3,58.82966402,4.3,9.7,12,8
25/03/2023 7:00,36.7,Weekend,Spring,16.4,50.29050811,4.8,8.4,16.9,4
25/03/2023 8:00,32.7,Weekend,Spring,15.5,53.92435865,3.9,9,16.1,6
25/03/2023 9:00,15.4,Weekend,Spring,19.5,61.58428695,2.2,3.1,6.6,4
25/03/2023 10:00,27.8,Weekend,Spring,18.1,59.16154652,3.4,6.7,13.1,5
25/03/2023 11:00,38.3,Weekend,Spring,17.6,43.34810642,5.6,7.8,13.3,6
25/03/2023 12:00,15.3,Weekend,Spring,20.4,41.97107659,2.1,4.1,6.8,3
25/03/2023 13:00,30.8,Weekend,Spring,17.2,44.00092441,4.4,7.7,12.1,6
25/03/2023 14:00,24.9,Weekend,Spring,16.4,45.54797737,4,5.1,8.6,4
25/03/2023 15:00,52.2,Weekend,Spring,12.3,50.70665901,9,10.5,26,5
25/03/2023 16:00,18.7,Weekend,Spring,10.6,47.48920068,1.9,4.7,7,7
25/03/2023 17:00,20.4,Weekend,Spring,17,45.41203125,2.1,4.9,6.5,4
25/03/2023 18:00,53.4,Weekend,Spring,19.8,43.6428469,9,11.9,18.1,6
25/03/2023 19:00,47.7,Weekend,Spring,19.9,51.39815569,8.3,10.9,15.9,7
25/03/2023 20:00,15.1,Weekend,Spring,13.2,40.82564781,2.1,3.3,6.2,4
25/03/2023 21:00,21.6,Weekend,Spring,11.4,57.29699541,3.5,4.5,7.7,5
25/03/2023 22:00,36,Weekend,Spring,14.4,51.33018771,4,9.3,13,4
25/03/2023 23:00,42.9,Weekend,Spring,9.7,33.26397714,6.4,10.3,19.6,2
26/03/2023 0:00,30.4,Weekend,Spring,11.3,54.30880556,5.5,6.1,10,6
26/03/2023 1:00,19.4,Weekend,Spring,15,56.69679198,2.3,4.3,6.9,4
26/03/2023 2:00,12.3,Weekend,Spring,16.2,62.21675833,1.8,2.5,6,2
26/03/2023 3:00,29.4,Weekend,Spring,14.4,42.03025574,5.7,7.1,10.3,3
26/03/2023 4:00,21.1,Weekend,Spring,10.9,40.17367958,2.6,4.6,6.6,3
26/03/2023 5:00,56.6,Weekend,Spring,19.2,56.00643988,8.7,11.3,20.1,3
26/03/2023 6:00,3.6,Weekend,Spring,14.7,46.2952145,0.5,1.1,1.4,6
26/03/2023 7:00,63.7,Weekend,Spring,15.5,53.85374692,6.6,17.2,25.6,5
26/03/2023 8:00,31.2,Weekend,Spring,12.5,57.92011941,4.3,7,11.4,3
26/03/2023 9:00,6.9,Weekend,Spring,15.4,49.26936114,0.9,1.9,2.1,2
26/03/2023 10:00,21.3,Weekend,Spring,19.6,51.44319124,2.8,4.3,7.2,4
26/03/2023 11:00,8.2,Weekend,Spring,13.4,39.81579675,1.6,1.8,3.3,2
26/03/2023 12:00,35,Weekend,Spring,17.3,53.73128171,6.5,9.1,14.9,6
26/03/2023 13:00,81.1,Weekend,Spring,16.6,54.31069836,8.1,20.9,28.2,1
26/03/2023 14:00,28.3,Weekend,Spring,12.3,45.30675777,4.1,6,10.7,7
26/03/2023 15:00,48,Weekend,Spring,14.1,51.63502188,9.1,10.5,14.5,5
26/03/2023 16:00,72.7,Weekend,Spring,18.3,53.77070115,12,20,35.7,6
26/03/2023 17:00,58.3,Weekend,Spring,19.8,55.93437528,8.8,12.9,18.9,4
26/03/2023 18:00,35.4,Weekend,Spring,19.1,39.9135869,6.7,9,11.1,4
26/03/2023 19:00,34.4,Weekend,Spring,16.8,40.49054231,6.2,7.3,17,6
26/03/2023 20:00,41.3,Weekend,Spring,13.8,39.86404172,7.1,11.6,16.6,5
26/03/2023 21:00,8.1,Weekend,Spring,13.2,44.83529916,1.2,2,4,1
26/03/2023 22:00,9.8,Weekend,Spring,15.6,30,1.5,2.3,4.3,5
26/03/2023 23:00,13.6,Weekend,Spring,13.2,58.80665487,1.5,3.6,6.6,4
27/03/2023 0:00,55.1,Weekday,Spring,10.6,56.7163223,5.9,12.9,19.1,6
27/03/2023 1:00,45.5,Weekday,Spring,16.8,37.60223123,5.5,12.7,15.4,4
27/03/2023 2:00,72.3,Weekday,Spring,15.6,46.63830034,14.4,17.6,24.8,8
27/03/2023 3:00,92.2,Weekday,Spring,14.5,55.86388374,12.3,26.3,42.2,4
27/03/2023 4:00,43.7,Weekday,Spring,14.6,56.84811358,7.3,13,16.9,3
27/03/2023 5:00,91.5,Weekday,Spring,18.1,49.19552961,10.3,18.4,44.1,4
27/03/2023 6:00,64.1,Weekday,Spring,19.1,65.31361823,9,14.1,27.2,2
27/03/2023 7:00,22.5,Weekday,Spring,17.5,58.85655497,3,5.4,9.3,6
27/03/2023 8:00,80.2,Weekday,Spring,17.9,56.85279297,13.7,23.9,30.7,6
27/03/2023 9:00,209,Weekday,Spring,12.2,63.13321952,32.7,49.1,90.4,61
27/03/2023 10:00,173.4,Weekday,Spring,19.2,44.32043742,30.2,37.2,61.3,49
27/03/2023 11:00,196,Weekday,Spring,14.5,39.45224366,32,53.9,81.1,29
27/03/2023 12:00,196.2,Weekday,Spring,18.2,44.47531744,28.1,51,69.2,56
27/03/2023 13:00,182.1,Weekday,Spring,9.5,40.71164324,21.3,49.6,85.4,54
27/03/2023 14:00,211.8,Weekday,Spring,19,51.52789249,23.4,54.9,84.2,60
27/03/2023 15:00,243.3,Weekday,Spring,10.3,43.89195205,38.6,62.1,79.5,47
27/03/2023 16:00,195.4,Weekday,Spring,20.6,52.24759435,37.5,47.3,73,45
27/03/2023 17:00,67,Weekday,Spring,12.6,54.46873307,7.6,16.6,26.1,2
27/03/2023 18:00,30.8,Weekday,Spring,14.2,44.2859608,3.4,7.6,13.6,4
27/03/2023 19:00,64,Weekday,Spring,11.2,51.04036839,10.7,13.1,23.6,1
27/03/2023 20:00,75.9,Weekday,Spring,11.8,42.50906923,13.5,18.7,23.7,3
27/03/2023 21:00,42,Weekday,Spring,17.9,54.67277177,5.3,11.2,16.3,7
27/03/2023 22:00,16.6,Weekday,Spring,14.8,33.95299488,2.8,3.9,5.2,5
27/03/2023 23:00,76.7,Weekday,Spring,11.6,53.39323568,14.6,22,27.9,11
28/03/2023 0:00,3,Weekday,Spring,15.2,46.97805766,0.6,0.7,1.2,1
28/03/2023 1:00,62.4,Weekday,Spring,16.3,42.72009256,10,13.9,25.7,4
28/03/2023 2:00,82.6,Weekday,Spring,15.2,39.30441307,16.1,24.4,28,1
28/03/2023 3:00,31.2,Weekday,Spring,15.3,41.89274005,4.4,7.8,13.6,6
28/03/2023 4:00,35.1,Weekday,Spring,13.3,70.88923755,6.2,9.5,10.7,9
28/03/2023 5:00,61.2,Weekday,Spring,12.8,46.22325902,8.3,12.4,20.1,3
28/03/2023 6:00,55,Weekday,Spring,5.1,49.02696634,9.9,15.6,18.6,5
28/03/2023 7:00,45,Weekday,Spring,21.3,49.98128485,7.8,12.8,22.2,6
28/03/2023 8:00,68,Weekday,Spring,19.2,53.38344355,7.1,16.5,27.7,6
28/03/2023 9:00,169.9,Weekday,Spring,13.7,48.47623046,20.6,44.6,62.5,54
28/03/2023 10:00,214.8,Weekday,Spring,10.2,51.83577177,25.2,59,91.9,44
28/03/2023 11:00,214,Weekday,Spring,14,61.32192838,22,63.7,85,46
28/03/2023 12:00,186.3,Weekday,Spring,12.4,56.92759696,33.4,38,72.3,55
28/03/2023 13:00,226.1,Weekday,Spring,14.2,76.10182015,28.1,64.9,85.4,47
28/03/2023 14:00,202.4,Weekday,Spring,15.3,52.14426179,27.3,45.6,66,46
28/03/2023 15:00,211.1,Weekday,Spring,12.5,41.995434,34.5,43.4,81.6,59
28/03/2023 16:00,156.5,Weekday,Spring,13.3,52.45471692,29.7,36,60.6,45
28/03/2023 17:00,2.5,Weekday,Spring,17.8,40.10475836,0.5,0.7,0.9,2
28/03/2023 18:00,46.6,Weekday,Spring,21,59.88877972,5.6,13,19.4,2
28/03/2023 19:00,43.1,Weekday,Spring,16.3,49.50843208,5,12,13.2,4
28/03/2023 20:00,36.1,Weekday,Spring,13.2,54.17913227,3.6,8.2,12.8,3
28/03/2023 21:00,63.4,Weekday,Spring,17.7,36.78716707,9.6,17.5,29.2,6
28/03/2023 22:00,56.6,Weekday,Spring,13.8,40.40547152,7.9,13.3,26.4,3
28/03/2023 23:00,17.4,Weekday,Spring,16.8,35.28446271,3.2,4.7,5.6,3
29/03/2023 0:00,75.7,Weekday,Spring,13.6,59.15399258,10.7,17.1,37,7
29/03/2023 1:00,45.9,Weekday,Spring,15.7,43.41935837,8.1,9.7,15.9,3
29/03/2023 2:00,33.4,Weekday,Spring,15.6,48.39869567,6.2,7.2,14.3,4
29/03/2023 3:00,60.1,Weekday,Spring,14.2,64.99455891,10,12.5,26.4,7
29/03/2023 4:00,85,Weekday,Spring,11,46.30359323,11.8,23.4,37.1,0
29/03/2023 5:00,9.7,Weekday,Spring,14.6,57.50166526,1.7,2.6,3.9,6
29/03/2023 6:00,29.7,Weekday,Spring,14.8,47.27436646,4.9,8.2,12.4,2
29/03/2023 7:00,55.9,Weekday,Spring,16.3,59.71441092,5.7,12.7,20.3,3
29/03/2023 8:00,52.8,Weekday,Spring,16.2,46.2783376,10.1,15.5,22.6,3
29/03/2023 9:00,222.9,Weekday,Spring,18.6,61.29280627,44.5,61,78.3,55
29/03/2023 10:00,207.9,Weekday,Spring,13,62.06503857,22.3,53.4,89,54
29/03/2023 11:00,172.7,Weekday,Spring,16.8,36.59934111,22.3,43.1,72.1,41
29/03/2023 12:00,176.1,Weekday,Spring,15.2,56.4363071,21.3,48.1,65.2,45
29/03/2023 13:00,183.7,Weekday,Spring,13.4,62.84214929,29.4,49.6,77.2,50
29/03/2023 14:00,219.7,Weekday,Spring,17,46.25328257,43.8,46.8,99.9,40
29/03/2023 15:00,193.9,Weekday,Spring,13.6,42.51150517,25.1,53.4,90.1,51
29/03/2023 16:00,199.2,Weekday,Spring,13.4,35.40683671,37.4,55.7,60.2,61
29/03/2023 17:00,57.7,Weekday,Spring,4.7,52.52592623,7,14.8,21.3,1
29/03/2023 18:00,85.6,Weekday,Spring,20.8,47.8635008,16.6,22.6,42.4,4
29/03/2023 19:00,34.2,Weekday,Spring,12.9,48.83487655,5.2,9.4,14.7,2
29/03/2023 20:00,28.7,Weekday,Spring,17.9,48.69961583,5.2,8.2,11.2,5
29/03/2023 21:00,47.5,Weekday,Spring,12.4,55.08987167,6.8,11.5,18,5
29/03/2023 22:00,34.8,Weekday,Spring,12.7,55.96130309,5.9,7.6,12,5
29/03/2023 23:00,34.2,Weekday,Spring,14.3,73.59377082,4.7,7.6,13.7,3
30/03/2023 0:00,44.2,Weekday,Spring,17.3,57.01214689,6.5,9.6,20.1,8
30/03/2023 1:00,67,Weekday,Spring,18,63.83297982,11.1,16.1,33.3,5
30/03/2023 2:00,46.7,Weekday,Spring,15.8,50.14902662,6.2,12.6,20.8,2
30/03/2023 3:00,61.1,Weekday,Spring,16.7,54.63368911,7.9,15.8,22.7,1
30/03/2023 4:00,27.5,Weekday,Spring,16.4,48.52826443,5,7.6,8.4,5
30/03/2023 5:00,88.4,Weekday,Spring,16.4,44.57277907,9.1,21.8,31.5,8
30/03/2023 6:00,53.9,Weekday,Spring,15.5,54.99926808,7.7,12.8,25.1,4
30/03/2023 7:00,45.6,Weekday,Spring,13.4,51.82998896,5.3,9.6,21.8,6
30/03/2023 8:00,12.2,Weekday,Spring,14.7,33.08983275,1.8,3.3,4.9,1
30/03/2023 9:00,201.1,Weekday,Spring,18,61.13800745,35.3,48.6,99.9,49
30/03/2023 10:00,205.2,Weekday,Spring,16.3,34.74210376,36.9,42.9,76.7,52
30/03/2023 11:00,195.9,Weekday,Spring,16.7,48.53407175,23.1,39.8,67.8,40
30/03/2023 12:00,209.9,Weekday,Spring,17.4,47.36115946,23.7,50,102.6,57
30/03/2023 13:00,205.3,Weekday,Spring,19.5,43.65791343,36.5,61.4,69.8,45
30/03/2023 14:00,181.5,Weekday,Spring,16.7,41.83289189,23.1,39.5,81.9,62
30/03/2023 15:00,221.9,Weekday,Spring,13.2,50.44061528,23.2,53.8,86.8,52
30/03/2023 16:00,197.3,Weekday,Spring,16.6,50.46973442,21.7,47.6,86.4,49
30/03/2023 17:00,54.7,Weekday,Spring,9.1,48.6276969,6,15.1,20.5,4
30/03/2023 18:00,77.9,Weekday,Spring,15.9,36.50464358,14.5,17,25,4
30/03/2023 19:00,29.4,Weekday,Spring,13.4,44.78507932,3.4,8.7,11.5,2
30/03/2023 20:00,49.7,Weekday,Spring,16.1,46.10924695,5.9,10.9,20.2,3
30/03/2023 21:00,46,Weekday,Spring,17,43.64626452,8.3,12.6,19.3,6
30/03/2023 22:00,14.3,Weekday,Spring,13.5,59.27785656,2.4,3.8,6.3,8
30/03/2023 23:00,55.6,Weekday,Spring,13.9,35.70979638,9.2,15,18.6,5
31/03/2023 0:00,94.2,Weekday,Spring,18,45.67277545,11.1,25.7,46.8,5
31/03/2023 1:00,64.2,Weekday,Spring,16,36.57834256,10.8,15.3,25.8,4
31/03/2023 2:00,48.7,Weekday,Spring,11.8,39.57710456,7.1,13.6,19,5
31/03/2023 3:00,20.4,Weekday,Spring,19.4,49.06642546,3,4.2,8.3,7
31/03/2023 4:00,54.9,Weekday,Spring,15.6,58.30228621,9.8,14.7,17.5,6
31/03/2023 5:00,16.2,Weekday,Spring,14.7,64.23754873,2.9,3.8,5.5,1
31/03/2023 6:00,67,Weekday,Spring,13.7,44.50122829,12.3,13.5,29.9,6
31/03/2023 7:00,37.1,Weekday,Spring,11.9,30,3.9,10.3,18.1,5
31/03/2023 8:00,48.6,Weekday,Spring,13,58.76656716,6.5,13.1,23.7,4
31/03/2023 9:00,204.3,Weekday,Spring,11.6,62.68999572,33.6,55.9,93.7,70
31/03/2023 10:00,190.6,Weekday,Spring,14.8,37.7041848,22.6,40.7,73.9,50
31/03/2023 11:00,214.1,Weekday,Spring,12.3,54.50002189,26.5,58.2,102.7,53
31/03/2023 12:00,222.3,Weekday,Spring,12.7,51.73490148,42.9,64.2,97.8,36
31/03/2023 13:00,182.2,Weekday,Spring,19.7,40.51829678,29.1,50.1,65.4,44
31/03/2023 14:00,228.3,Weekday,Spring,11.8,30,37,59.1,71.6,30
31/03/2023 15:00,229.4,Weekday,Spring,13.6,42.02998164,44.4,52.7,76.5,44
31/03/2023 16:00,231.3,Weekday,Spring,15.8,40.93115706,45.1,52.4,74.7,57
31/03/2023 17:00,28.9,Weekday,Spring,16.3,34.75710215,3.3,6.9,13.9,4
31/03/2023 18:00,37.6,Weekday,Spring,15.2,50.24590119,5.7,8.1,13.9,4
31/03/2023 19:00,52.3,Weekday,Spring,13.4,34.00455869,7.5,10.8,19.2,7
31/03/2023 20:00,37.8,Weekday,Spring,10.3,53.9734071,7.3,9.8,13.9,5
31/03/2023 21:00,79.1,Weekday,Spring,15.1,75.21863838,12.2,17.8,27.1,4
31/03/2023 22:00,22.5,Weekday,Spring,18.7,54.75158041,2.3,6.2,11.1,6
31/03/2023 23:00,58.5,Weekday,Spring,10.2,71.11705567,10.5,17.2,22.5,4
01/04/2023 0:00,46.5,Weekend,Spring,14.4,63.96880439,6.6,11.2,22.4,8
01/04/2023 1:00,42.8,Weekend,Spring,9.4,41.29661988,6.5,9.1,18,6
01/04/2023 2:00,31.3,Weekend,Spring,17,54.94000967,6.1,8.3,13.5,8
01/04/2023 3:00,53.8,Weekend,Spring,16.9,58.69781624,7,12.7,22.1,4
01/04/2023 4:00,55.6,Weekend,Spring,12.9,38.19258394,7.4,11.5,26.8,4
01/04/2023 5:00,24.4,Weekend,Spring,15.1,38.25811372,3.7,5.6,8.9,4
01/04/2023 6:00,13,Weekend,Spring,16.4,60.77117006,2.4,2.7,5.4,7
01/04/2023 7:00,13,Weekend,Spring,16.2,30,1.4,3.3,5.6,5
01/04/2023 8:00,8.1,Weekend,Spring,16,56.1030225,1.5,2.3,2.7,1
01/04/2023 9:00,14.5,Weekend,Spring,15.5,53.06000218,1.6,3.1,7,4
01/04/2023 10:00,54.4,Weekend,Spring,21.5,65.27288365,8,13.7,18.4,11
01/04/2023 11:00,-2.7,Weekend,Spring,18.6,64.43671708,-0.4,-0.7,-1,2
01/04/2023 12:00,49,Weekend,Spring,15.5,47.8418796,7.6,11.7,21.3,9
01/04/2023 13:00,10.1,Weekend,Spring,15,35.42836669,1.9,2.8,4.7,7
01/04/2023 14:00,61.7,Weekend,Spring,16.1,54.44276627,7.5,13.4,25.5,6
01/04/2023 15:00,46.9,Weekend,Spring,19.7,46.74361273,7.8,10.4,18.7,4
01/04/2023 16:00,45.7,Weekend,Spring,17.2,37.37883702,8.4,13.4,21.6,3
01/04/2023 17:00,28.7,Weekend,Spring,20.3,48.24346377,4.4,7.8,9.3,3
01/04/2023 18:00,57.4,Weekend,Spring,17.4,49.16091223,6.7,16.4,20.9,6
01/04/2023 19:00,5.2,Weekend,Spring,15.6,38.44469637,0.6,1.5,2,5
01/04/2023 20:00,45.7,Weekend,Spring,12.7,42.51293557,8.4,12.5,20.6,4
01/04/2023 21:00,31.2,Weekend,Spring,18.6,58.66065595,4.7,7.8,11.8,2
01/04/2023 22:00,36.1,Weekend,Spring,13.1,52.47410454,6.5,9.4,13.6,7
01/04/2023 23:00,29.7,Weekend,Spring,20.7,30,5.1,6.5,10.8,3
02/04/2023 0:00,45.3,Weekend,Spring,11.1,69.6474383,5.4,11,21.7,4
02/04/2023 1:00,20.7,Weekend,Spring,11.1,44.95766335,3.8,5.7,7.6,5
02/04/2023 2:00,57.6,Weekend,Spring,15.6,55.01495904,7.2,11.6,24.7,6
02/04/2023 3:00,11.2,Weekend,Spring,15.7,65.39410356,1.3,3.1,3.4,3
02/04/2023 4:00,35.6,Weekend,Spring,19.2,47.48098216,3.8,10,10.8,6
02/04/2023 5:00,39,Weekend,Spring,18.5,58.03326727,7.6,11.2,13.7,2
02/04/2023 6:00,32.5,Weekend,Spring,16.7,37.74107724,5,8.3,14.8,4
02/04/2023 7:00,10.7,Weekend,Spring,16.1,30,1.2,2.2,5.2,2
02/04/2023 8:00,14.7,Weekend,Spring,15.5,56.75610523,1.8,3.7,7,4
02/04/2023 9:00,24.3,Weekend,Spring,16.6,54.59566796,2.8,5.8,11.2,2
02/04/2023 10:00,8.8,Weekend,Spring,15.1,48.1483279,1.8,2.4,3.5,4
02/04/2023 11:00,61.6,Weekend,Spring,11.5,40.04998671,11.2,13.6,25.4,4
02/04/2023 12:00,29,Weekend,Spring,8.4,43.20476763,3.5,6.5,14.3,3
02/04/2023 13:00,44.5,Weekend,Spring,15,31.97064559,7.8,9.3,16,6
02/04/2023 14:00,40.5,Weekend,Spring,14,36.88383787,6.1,11.6,18.3,4
02/04/2023 15:00,67.4,Weekend,Spring,8.3,38.92555673,11.1,19,24.4,4
02/04/2023 16:00,-5.1,Weekend,Spring,19.9,39.80054923,-0.6,-1.4,-1.9,6
02/04/2023 17:00,36.1,Weekend,Spring,12.6,46.74956124,5.4,9.2,18,5
02/04/2023 18:00,23.8,Weekend,Spring,14.4,71.09252381,3.8,6.2,11,4
02/04/2023 19:00,37.3,Weekend,Spring,13.2,47.33771548,5.7,9.2,17.1,2
02/04/2023 20:00,40.9,Weekend,Spring,14.5,32.53621049,7.2,9.4,12.8,4
02/04/2023 21:00,33.5,Weekend,Spring,17.8,45.89106004,4.5,6.8,12.5,5
02/04/2023 22:00,49,Weekend,Spring,15.3,43.48008797,6.1,13.9,15.9,5
02/04/2023 23:00,59.7,Weekend,Spring,19.4,56.14100451,9.9,17.3,22.2,5
03/04/2023 0:00,41.5,Weekday,Spring,14.6,60.99942357,6.9,11.4,17.9,0
03/04/2023 1:00,10.3,Weekday,Spring,10.5,59.10649537,1.6,2.5,4.9,5
03/04/2023 2:00,54.5,Weekday,Spring,12.9,53.46649802,8.3,13.5,18.4,5
03/04/2023 3:00,82.6,Weekday,Spring,10.3,47.48436773,13.1,20.8,36.5,2
03/04/2023 4:00,59,Weekday,Spring,14.5,53.00268176,10.2,14.6,27.8,5
